Rank,Company,Headquarters,Industry,Sales ($B),Profit ($B),Assets ($B),Market Value ($B),Profit Margin,ROA,Market to Assets,Anomaly,High Profit,PE_Target_Size,Investment_Score,PE_Sweet_Spot,Cluster,Cluster_Label
1653,Group 1 Automotive,United States,Retailing,20.97,0.4696,9.89,5.3,0.022393896041964713,0.04748230535894843,0.5358948432760363,False,0,1,0.13512944921557252,0,1,High Growth Targets
1653,NEXON,Japan,IT Software & Services,2.94,0.8901,8.0,12.54,0.30275510204081635,0.1112625,1.5675,False,1,1,0.47910704081632655,1,0,Large Cap Stable
1655,Shanghai Commercial & Savings Bank,Taiwan,Banking,3.15,0.4197,76.14,6.94,0.13323809523809524,0.005512214342001576,0.09114788547412661,False,1,1,0.07372970092686405,0,3,Distressed Assets
1656,Companhia Energetica de Minas Gerais,Brazil,Utilities,7.39,1.32,9.67,5.51,0.1786197564276049,0.13650465356773528,0.5698035160289555,False,1,1,0.24001046720392716,1,0,Large Cap Stable
1657,JM Smucker,United States,"Food, Drink & Tobacco",8.79,0.567017725,18.43,12.26,0.06450713594994313,0.03076601871947911,0.6652197504069451,False,0,1,0.17115321194915795,1,1,High Growth Targets
1658,Bank of Zhengzhou,China,Banking,3.62,0.2612,92.66,1.07,0.07215469613259667,0.00281890783509605,0.011547593352039717,False,0,1,0.032298960257485035,0,3,Distressed Assets
1658,Power Assets Holdings,Hong Kong,Utilities,0.118,0.7842,12.11,13.94,0.3875637098124461,0.06475639966969447,1.1511147811725846,False,1,1,0.41115100002737315,1,0,Large Cap Stable
1660,Bureau Veritas,France,Business Services & Supplies,6.75,0.6159,7.45,14.22,0.09124444444444445,0.08267114093959732,1.9087248322147652,False,0,1,0.4513112005965698,1,1,High Growth Targets
1661,Krafton,South Korea,IT Software & Services,1.99,0.9578,5.38,11.8,0.3875637098124461,0.15907668132259012,2.193308550185874,False,1,1,0.6573178664911893,1,0,Large Cap Stable
1662,DCC,Ireland,Oil & Gas Operations,24.8,0.418,11.97,6.31,0.016854838709677418,0.034920634920634915,0.5271512113617376,False,0,1,0.12614043172447245,0,1,High Growth Targets
1663,Hanwha Ocean,South Korea,Capital Goods,8.18,0.3702,12.12,19.17,0.04525672371638142,0.030544554455445544,1.581683168316832,False,0,1,0.3466571449320972,1,1,High Growth Targets
1664,Compal Electronics,Taiwan,Technology Hardware & Equipment,28.34,0.3127,14.14,3.63,0.011033874382498235,0.02211456859971711,0.2567185289957567,False,0,1,0.06460308299203749,0,1,High Growth Targets
1665,Gen Digital,United States,IT Software & Services,3.89,0.635,15.36,15.57,0.16323907455012854,0.041341145833333336,1.013671875,False,1,1,0.2845664631533848,1,1,High Growth Targets
1666,China Merchants Port Holdings,Hong Kong,Transportation,1.52,1.01,21.82,6.65,0.3875637098124461,0.0462878093492209,0.30476626947754354,False,1,1,0.23449386156017551,1,3,Distressed Assets
1667,Kiwoom Securities,South Korea,Diversified Financials,2.18,0.6123,37.83,2.02,0.28087155963302746,0.01618556701030928,0.05339677504625959,False,1,1,0.1295022056665866,0,3,Distressed Assets
1667,Zheshang Development Group,China,Trading Companies,28.63,0.1003,6.91,0.612,0.003503318197694726,0.014515195369030391,0.08856729377713458,False,0,0,0.024920864182116965,0,1,High Growth Targets
1669,Japan Securities Finance,Japan,Diversified Financials,0.354,0.0648,90.51,0.975,0.18305084745762712,0.0007159429897248922,0.010772290354656943,False,1,0,0.07566117424987219,0,3,Distressed Assets
1670,Hachijuni Bank,Japan,Banking,1.41,0.2379,88.33,3.13,0.16872340425531915,0.0026933091814785462,0.03543529944526209,False,1,1,0.0756537452637715,0,3,Distressed Assets
1671,Cloudflare,United States,IT Software & Services,1.67,0.508172362,3.3,42.0,0.3042948275449102,0.15399162484848486,3.2696614925933623,False,1,1,0.8372468794760306,1,0,Large Cap Stable
1671,Globalfoundries,United States,Semiconductors,6.75,0.377629236,16.8,19.51,0.055945072,0.02247793071428571,1.161309523809524,False,0,1,0.26363110584761906,1,1,High Growth Targets
1671,Hansoh Pharmaceutical Group,China,Drugs & Biotechnology,1.7,0.6074,4.34,18.32,0.3572941176470589,0.13995391705069127,3.2696614925933623,False,1,1,0.8528315123977726,1,0,Large Cap Stable
1674,Nishi-nippon Financial Holdings,Japan,Banking,1.18,0.1819,87.81,1.9,0.15415254237288137,0.0020715180503359525,0.021637626693998404,False,1,1,0.0668171495080866,0,3,Distressed Assets
1675,Securitas,Sweden,Business Services & Supplies,15.31,0.488,11.38,8.81,0.03187459177008491,0.04288224956063268,0.7741652021089631,False,0,1,0.18473577695407967,1,1,High Growth Targets
1676,Altice USA,United States,Telecommunications Services,8.95,0.869,32.72,1.09,0.09709497206703911,0.026558679706601467,0.033312958435207825,False,0,1,0.0561240523964978,0,1,High Growth Targets
1677,Hera,Italy,Utilities,13.94,0.5349,15.6,6.66,0.03837159253945481,0.03428846153846154,0.42692307692307696,False,0,1,0.11444863701578192,0,1,High Growth Targets
1678,Weyerhaeuser,United States,Diversified Financials,7.09,0.365,16.52,18.01,0.051480959097320166,0.02209443099273608,1.0901937046004844,False,0,1,0.2474688969561194,1,1,High Growth Targets
1679,Avolta,Switzerland,Retailing,15.59,0.117,19.2,6.51,0.007504810776138551,0.00609375,0.3390625,False,0,1,0.07325192431045542,0,1,High Growth Targets
1679,Chailease Holding,Taiwan,Business Services & Supplies,3.17,0.7032,29.97,5.88,0.22182965299684546,0.023463463463463466,0.1961961961961962,False,1,1,0.13735648582336282,0,3,Distressed Assets
1679,WPG Holdings,Taiwan,Trading Companies,27.42,0.2256,12.38,3.43,0.00822757111597374,0.01822294022617124,0.2770597738287561,False,0,1,0.06599215930260921,0,1,High Growth Targets
1682,Kyushu Financial Group,Japan,Banking,1.4,0.1627,85.81,2.1,0.11621428571428573,0.0018960494114905024,0.024472672182729287,False,1,1,0.05213866848685636,0,3,Distressed Assets
1683,Tingyi Holding,China,"Food, Drink & Tobacco",11.21,0.5189,7.28,10.02,0.04628902765388046,0.07127747252747253,1.3763736263736264,False,0,1,0.3223013253472665,1,1,High Growth Targets
1684,Sofina,Belgium,Diversified Financials,1.38,1.47,11.55,9.14,0.3875637098124461,0.12727272727272726,0.7913419913419913,False,1,1,0.36420297310246763,1,0,Large Cap Stable
1685,Chandra Asri Petrochemical,Indonesia,Chemicals,1.78,0.511517683,5.66,40.09,0.2873694848314607,0.09037414893992933,3.2696614925933623,False,1,1,0.8050297520272285,1,0,Large Cap Stable
1686,North Pacific Bank,Japan,Banking,0.912,0.1016,83.84,1.26,0.11140350877192981,0.001211832061068702,0.015028625954198472,False,1,1,0.0480518615240391,0,3,Distressed Assets
1687,Rollins,United States,Business Services & Supplies,3.46,0.4772,2.95,26.83,0.13791907514450868,0.15907668132259012,3.2696614925933623,False,1,1,0.7727306011055121,1,0,Large Cap Stable
1688,Take-Two Interactive Software,United States,IT Software & Services,5.45,0.508172362,12.68,39.78,0.0932426352293578,0.04007668470031546,3.137223974763407,False,0,1,0.6807725229245508,1,0,Large Cap Stable
1689,Barry Callebaut,Switzerland,"Food, Drink & Tobacco",14.69,0.1622,19.77,5.05,0.011041524846834582,0.008204350025290845,0.25543753161355587,False,0,1,0.05878585627156135,0,1,High Growth Targets
1689,E-L Financial,Canada,Insurance,2.5,1.14,19.55,3.24,0.3875637098124461,0.05831202046035805,0.16572890025575449,False,1,1,0.21149607216027258,1,3,Distressed Assets
1689,LIC Housing Finance,India,Business Services & Supplies,3.32,0.6156,35.72,3.81,0.18542168674698797,0.01723404255319149,0.10666293393057111,False,1,1,0.102394878506186,0,3,Distressed Assets
1692,CPFL Energia,Brazil,Utilities,7.91,1.01,12.48,7.92,0.1276864728192162,0.08092948717948718,0.6346153846153846,False,1,1,0.21036946092255826,1,1,High Growth Targets
1692,Dai Nippon Printing,Japan,Business Services & Supplies,9.52,0.848,12.59,5.87,0.08907563025210084,0.06735504368546465,0.46624305003971406,False,0,1,0.15582087958296903,0,1,High Growth Targets
1694,Cambricon Technologies,China,Semiconductors,0.312,0.018,0.958,39.4,0.05769230769230769,0.018789144050104383,3.2696614925933623,False,0,1,0.6845248792156373,1,0,Large Cap Stable
1695,Columbia Banking System,United States,Banking,2.95,0.4962,51.52,4.75,0.16820338983050845,0.009631211180124222,0.0921972049689441,False,1,1,0.0895732813980419,0,3,Distressed Assets
1696,IEIT Systems,China,Technology Hardware & Equipment,15.93,0.3184,9.75,9.74,0.019987445072190836,0.03265641025641026,0.998974358974359,False,0,1,0.22085241392631227,1,1,High Growth Targets
1697,Yamaguchi Financial,Japan,Banking,1.29,0.19,81.75,2.38,0.14728682170542634,0.0023241590214067276,0.0291131498470948,False,1,1,0.0656670222601522,0,3,Distressed Assets
1698,Shenzhen Overseas,China,Media,7.24,0.4344,44.63,2.7,0.06,0.009733363208604077,0.060497423257898274,False,0,1,0.03999282993502129,0,1,High Growth Targets
1699,Link REIT,Hong Kong,Diversified Financials,1.85,0.4726881,31.05,11.96,0.25550708108108106,0.015223449275362318,0.3851851851851852,False,1,1,0.1853292491796144,1,3,Distressed Assets
1700,Rexel,France,Trading Companies,20.86,0.3668,14.92,7.84,0.017583892617449665,0.024584450402144773,0.5254691689008043,False,0,1,0.12196117098799863,0,1,High Growth Targets
1701,Kongsberg Gruppen,Norway,Capital Goods,4.54,0.4766,6.11,26.43,0.10497797356828194,0.07800327332242225,3.2696614925933623,False,0,1,0.7271247972749542,1,0,Large Cap Stable
1702,International Container Terminal Services,Philippines,Transportation,2.91,0.83,7.83,12.56,0.2852233676975945,0.10600255427841634,1.6040868454661559,False,1,1,0.47730773788363556,1,0,Large Cap Stable
1703,Interpublic Group,United States,Media,10.52,0.4937,17.13,9.15,0.04692965779467681,0.028820782253356686,0.5341506129597199,False,0,1,0.1371302986111574,0,1,High Growth Targets
1704,Computershare,Australia,IT Software & Services,3.01,0.7001,5.05,14.67,0.23259136212624584,0.13863366336633662,2.904950495049505,False,1,1,0.729480109206934,1,0,Large Cap Stable
1704,Hirogin Holdings,Japan,Banking,1.17,0.2202,78.7,2.36,0.18820512820512822,0.002797966963151207,0.029987293519695042,False,1,1,0.08239869677125078,0,3,Distressed Assets
1706,Jiangxi Bank,China,Banking,3.13,0.0966,78.59,0.582,0.03086261980830671,0.0012291640157780887,0.007405522331085379,False,0,0,0.014317817995850997,0,1,High Growth Targets
1706,Pop Mart International Group,China,Media,1.81,0.4344,2.07,29.5,0.24,0.15907668132259012,3.2696614925933623,False,1,1,0.8135629710477086,1,0,Large Cap Stable
1708,Randstad N.V.,Netherlands,Business Services & Supplies,25.59,0.1224,11.79,7.01,0.004783118405627198,0.010381679389312977,0.5945716709075488,False,0,1,0.12498025329948584,0,1,High Growth Targets
1709,Gaming And Leisure Properties,United States,Diversified Financials,1.55,0.7748,12.13,13.12,0.3875637098124461,0.06387469084913437,1.0816158285243198,False,1,1,0.39689852596949615,1,0,Large Cap Stable
1709,Yunnan Copper,China,Materials,25.47,0.1902,6.79,3.24,0.007467608951707892,0.02801178203240059,0.47717231222385864,False,0,1,0.10962621883841513,0,1,High Growth Targets
1711,Erie Indemnity,United States,Insurance,3.9,0.6142,2.97,16.85,0.1574871794871795,0.15907668132259012,3.2696614925933623,False,1,1,0.7805578428425803,1,0,Large Cap Stable
1712,B3,Brazil,Diversified Financials,1.76,0.8489,7.5,12.04,0.3875637098124461,0.11318666666666667,1.6053333333333333,False,1,1,0.5213668172583118,1,0,Large Cap Stable
1713,Adecco Group,Switzerland,Business Services & Supplies,25.03,0.3274,12.53,4.38,0.013080303635637235,0.0261292897047087,0.349561053471668,False,0,1,0.08559604803047198,0,1,High Growth Targets
1713,Doosan,South Korea,Technology Hardware & Equipment,13.3,0.3184,20.48,3.83,0.02393984962406015,0.015546875,0.18701171875,False,0,1,0.05319703359962406,0,1,High Growth Targets
1715,Ceconomy,Germany,Retailing,24.91,0.0833,13.56,1.79,0.003344038538739462,0.00614306784660767,0.13200589970501475,False,0,1,0.030196022495141805,0,1,High Growth Targets
1716,Focus Media Information Technology,China,Conglomerates,1.7,0.7206,3.22,13.74,0.3875637098124461,0.15907668132259012,3.2696614925933623,False,1,1,0.872588454972687,1,0,Large Cap Stable
1717,Huntington Ingalls Industries,United States,Aerospace & Defense,11.54,0.55,12.77,8.87,0.04766031195840555,0.04306969459671105,0.6945967110415034,False,0,1,0.17521134483034734,1,1,High Growth Targets
1718,Harel Insurance Investments & Financial Services,Israel,Insurance,7.34,0.2556,42.07,3.42,0.03482288828337875,0.00607558830520561,0.08129308295697646,False,0,1,0.03261800722682903,0,1,High Growth Targets
1718,Toppan Printing,Japan,Business Services & Supplies,11.36,0.5902,14.94,8.07,0.05195422535211267,0.039504685408299864,0.5401606425702812,False,0,1,0.14461569281822126,0,1,High Growth Targets
1720,Kyoto Financial Group,Japan,Banking,1.0,0.214,75.42,4.86,0.214,0.002837443648899496,0.06443914081145585,False,1,1,0.09962280562185098,0,3,Distressed Assets
1721,Public Power,Greece,Utilities,9.71,0.1643,28.29,5.39,0.016920700308959834,0.005807705903145988,0.1905266878755744,False,0,1,0.047196700059957214,0,1,High Growth Targets
1722,InterContinental Hotels,United Kingdom,"Hotels, Restaurants & Leisure",4.92,0.6287,4.75,16.19,0.12778455284552848,0.13235789473684212,3.2696614925933623,False,1,1,0.7579892775516208,1,0,Large Cap Stable
1722,Latour Ab Investment,Sweden,Diversified Financials,2.45,0.5836,6.08,17.84,0.23820408163265305,0.09598684210526316,2.9342105263157894,False,1,1,0.7205184747583244,1,0,Large Cap Stable
1722,Sasol,South Africa,Chemicals,14.23,0.511517683,19.48,2.23,0.0359464288826423,0.02625860795687885,0.11447638603696098,False,0,1,0.047777291943200656,0,1,High Growth Targets
1725,Zhongji Innolight,China,Semiconductors,3.56,0.7959,4.36,12.66,0.2235674157303371,0.15907668132259012,2.903669724770642,False,1,1,0.7337915837752993,1,0,Large Cap Stable
1726,Datadog,United States,IT Software & Services,2.68,0.1837,5.79,35.02,0.06854477611940298,0.031727115716753025,3.2696614925933623,False,0,1,0.6940410552531349,1,0,Large Cap Stable
1727,Sinotrans Ltd.,China,Transportation,14.63,0.5441,10.58,3.24,0.037190704032809295,0.05142722117202269,0.3062381852551985,False,0,1,0.0966948071329725,0,1,High Growth Targets
1728,CoStar Group,United States,IT Software & Services,2.74,0.1387,9.26,34.93,0.05062043795620437,0.01497840172786177,3.2696614925933623,False,0,1,0.680171834392299,1,1,High Growth Targets
1729,Clal Insurance Enterprises,Israel,Insurance,6.94,0.194,45.63,2.22,0.027953890489913542,0.004251588866973482,0.04865220249835635,False,0,1,0.02261263224242608,0,1,High Growth Targets
1730,BG Financial Group,Panama,Banking,1.79,0.7982,19.67,9.03,0.3875637098124461,0.04057956278596848,0.4590747330960853,False,1,1,0.26307225565858294,1,3,Distressed Assets
1731,SBI Sumishin Net Bank,Japan,Banking,0.9,0.1726,73.58,4.17,0.19177777777777777,0.0023457461266648545,0.056673008969828756,False,1,1,0.08898401135574281,0,3,Distressed Assets
1732,Lotte Shopping,South Korea,Retailing,10.26,0.4303,26.49,1.32,0.04193957115009747,0.016243865609664027,0.04983012457531144,False,0,1,0.03323939961896689,0,1,High Growth Targets
1732,Medipal Holdings,Japan,Health Care Equipment & Services,24.1,0.3263,12.44,3.45,0.013539419087136928,0.026229903536977493,0.27733118971061094,False,0,1,0.07137396699176796,0,1,High Growth Targets
1734,Clorox,United States,Household & Personal Products,7.17,0.457,5.58,17.03,0.06373779637377965,0.08189964157706094,3.0519713261648747,False,0,1,0.6686492404133113,1,0,Large Cap Stable
1735,Taiwan Business Bank,Taiwan,Banking,2.24,0.3499,72.44,3.93,0.15620535714285713,0.0048302043070127,0.05425179458862507,False,1,1,0.07526458349767294,0,3,Distressed Assets
1735,Unicharm,Japan,Household & Personal Products,6.53,0.5402,7.89,16.09,0.08272588055130169,0.06846641318124208,2.0392902408111535,False,0,1,0.46833496565524824,1,1,High Growth Targets
1737,BIM Birlesik Magazalar,Turkey,Food Markets,14.94,0.5319,6.67,7.22,0.03560240963855422,0.07974512743628187,1.0824587706146926,False,0,1,0.26263076895287296,1,1,High Growth Targets
1738,Bank of Jiujiang,Hong Kong,Banking,2.86,0.0567,70.75,1.73,0.019825174825174825,0.0008014134275618374,0.024452296819787986,False,0,1,0.013141094665052262,0,1,High Growth Targets
1739,BayWa,Germany,Trading Companies,23.6,0.267746373,13.41,0.344,0.011345185296610168,0.019966172483221474,0.02565249813571961,False,0,0,0.01765504273907658,0,1,High Growth Targets
1740,Hologic,United States,Health Care Equipment & Services,4.04,0.744,8.73,13.02,0.18415841584158416,0.08522336769759449,1.4914089347079036,False,1,1,0.4060345003572522,1,0,Large Cap Stable
1741,KION Group,Germany,Capital Goods,12.44,0.3896,20.91,5.51,0.03131832797427653,0.01863223338115734,0.2635102821616451,False,0,1,0.07268228097450258,0,1,High Growth Targets
1742,Qingdao Rural Commercial Bank,China,Banking,2.64,0.3877,70.55,2.4,0.1468560606060606,0.005495393338058115,0.03401842664776754,False,1,1,0.06774426690720099,0,3,Distressed Assets
1743,Chugin Financial Group,Japan,Banking,1.31,0.1545,70.44,1.92,0.11793893129770992,0.0021933560477001702,0.027257240204429302,False,1,1,0.053504362979049896,0,3,Distressed Assets
1744,Coca-Cola Bottling Consolidated,United States,"Food, Drink & Tobacco",6.9,0.6331,5.61,11.94,0.0917536231884058,0.11285204991087343,2.1283422459893044,False,0,1,0.5075107184375726,1,0,Large Cap Stable
1745,Aramark,United States,"Hotels, Restaurants & Leisure",17.55,0.3396,12.71,8.73,0.01935042735042735,0.026719118804091266,0.6868607395751377,False,0,1,0.155799966376835,0,1,High Growth Targets
1746,Orient Securities,China,Diversified Financials,2.9,0.4324,57.23,4.89,0.14910344827586208,0.007555477896208283,0.08544469683732309,False,1,1,0.07975250983629276,0,3,Distressed Assets
1746,Zscaler,United States,Business Services & Supplies,2.42,0.5367,5.01,33.36,0.22177685950413223,0.10712574850299401,3.2696614925933623,False,1,1,0.7854933417215231,1,0,Large Cap Stable
1748,Shimizu,Japan,Construction,12.44,0.5187,16.0,7.07,0.04169614147909968,0.03241875,0.441875,False,0,1,0.11802095659163989,0,1,High Growth Targets
1749,Taylor Morrison,United States,Construction,8.36,0.9065,9.38,5.78,0.10843301435406699,0.0966417910447761,0.6162046908315565,False,1,1,0.20527086032584857,1,1,High Growth Targets
1750,Hygon Information Technology,China,IT Software & Services,1.36,0.2976,4.28,33.0,0.21882352941176467,0.06953271028037382,3.2696614925933623,False,1,1,0.7692747943955279,1,0,Large Cap Stable
1750,Voestalpine,Austria,Materials,17.35,0.5998,16.1,4.42,0.03457060518731988,0.03725465838509316,0.2745341614906832,False,0,1,0.08363693772710186,0,1,High Growth Targets
1752,Daishi Hokuetsu Financial Group,Japan,Banking,1.21,0.1564,68.91,1.83,0.12925619834710744,0.0022696270497750692,0.02655637788419678,False,1,1,0.057921605735592366,0,3,Distressed Assets
1753,Alnylam Pharmaceuticals,United States,Drugs & Biotechnology,2.25,0.6074,4.3,32.72,0.26995555555555556,0.14125581395348838,3.2696614925933623,False,1,1,0.8184168463222901,1,0,Large Cap Stable
1753,Central Bank of India,India,Banking,4.65,0.4357,54.72,3.9,0.09369892473118278,0.007962353801169591,0.0712719298245614,False,0,1,0.054918897377853236,0,3,Distressed Assets
1755,Bank of Lanzhou,China,Banking,2.67,0.2606,68.55,1.81,0.09760299625468165,0.003801604668125456,0.02640408460977389,False,0,1,0.04584265729107762,0,3,Distressed Assets
1756,Ampol,Australia,Oil & Gas Operations,22.78,0.0808,8.25,3.42,0.0035469710272168567,0.009793939393939393,0.41454545454545455,False,0,1,0.08824545507755342,0,1,High Growth Targets
1756,Crown Holdings,United States,Materials,11.82,0.424,13.85,10.45,0.03587140439932318,0.030613718411552346,0.7545126353790613,False,0,1,0.1774965762001625,1,1,High Growth Targets
1758,Pentair,United Kingdom,Capital Goods,4.08,0.647,6.75,14.81,0.158578431372549,0.09585185185185185,2.194074074074074,False,1,1,0.5405869281045752,1,0,Large Cap Stable
1759,Bausch Health Companies,Canada,Drugs & Biotechnology,9.63,0.6074,26.52,2.01,0.06307372793354102,0.022903469079939672,0.0757918552036199,False,0,1,0.049549249846116264,0,1,High Growth Targets
1760,Eve Energy,China,Capital Goods,7.19,0.5695,14.96,11.51,0.07920723226703755,0.038068181818181814,0.7693850267379678,False,0,1,0.20078717098168133,1,1,High Growth Targets
1760,Zall Smart Commerce Group,China,Transportation,22.56,0.0179,9.52,0.33,0.0007934397163120567,0.001880252100840336,0.03466386554621849,False,0,0,0.008002249836104655,0,1,High Growth Targets
1762,HubSpot,United States,IT Software & Services,2.63,0.0046,3.8,32.1,0.0017490494296577947,0.0012105263157894737,3.2696614925933623,False,0,1,0.6551161288168514,1,1,High Growth Targets
1762,Permian Resources,United States,Oil & Gas Operations,5.0,0.9899,17.16,8.71,0.19798,0.057686480186480184,0.5075757575757576,False,1,1,0.2037817435897436,1,3,Distressed Assets
1764,FIBI Holdings,Israel,Banking,3.45,0.3088,68.22,2.04,0.0895072463768116,0.004526531808853709,0.029903254177660512,False,0,1,0.04359416210979823,0,3,Distressed Assets
1764,Prio,Brazil,Oil & Gas Operations,2.66,1.91,9.02,5.04,0.3875637098124461,0.15907668132259012,0.5587583148558759,False,1,1,0.33040781942518965,1,0,Large Cap Stable
1766,Avnet,United States,Trading Companies,22.48,0.3177,11.94,4.49,0.01413256227758007,0.026608040201005025,0.37604690117252937,False,0,1,0.09150562122593991,0,1,High Growth Targets
1766,Domino's Pizza,United States,"Hotels, Restaurants & Leisure",4.71,0.5842,1.82,16.72,0.1240339702760085,0.15907668132259012,3.2696614925933623,False,1,1,0.767176559158112,1,0,Large Cap Stable
1766,Grupo Elektra,Mexico,Retailing,10.98,0.4303,23.09,3.8,0.039189435336976323,0.018635773061931572,0.16457340840190557,False,0,1,0.05604476503994427,0,1,High Growth Targets
1769,Oshkosh,United States,Consumer Durables,10.76,0.6814,9.42,5.74,0.0633271375464684,0.07233545647558387,0.6093418259023354,False,0,1,0.17613340278928802,1,1,High Growth Targets
1770,Saab Group,Sweden,Aerospace & Defense,6.14,0.4388,10.12,23.61,0.07146579804560262,0.043359683794466405,2.33300395256917,False,0,1,0.5125309832498617,1,1,High Growth Targets
1771,Daito Trust Construction,Japan,Construction,12.04,0.6034,6.84,7.12,0.05011627906976745,0.08821637426900586,1.04093567251462,False,0,1,0.26352019583843334,1,1,High Growth Targets
1771,Luzerner Kantonalbank,Switzerland,Banking,1.34,0.3253,68.06,4.01,0.24276119402985072,0.004779606229797237,0.05891860123420511,False,1,1,0.11080004035070021,0,3,Distressed Assets
1773,Ryder System,United States,Transportation,12.67,0.498,16.42,5.67,0.03930544593528019,0.030328867235079167,0.3453105968331303,False,0,1,0.09691584463476981,0,1,High Growth Targets
1774,Anhui Gujing Distillery,China,"Food, Drink & Tobacco",2.94,0.7796,5.93,12.13,0.2651700680272109,0.13146711635750422,2.0455311973018553,False,1,1,0.567761113214257,1,0,Large Cap Stable
1774,Gunma Bank,Japan,Banking,1.25,0.2533,67.52,2.97,0.20264000000000001,0.003751481042654029,0.043986966824644556,False,1,1,0.09135398578199054,0,3,Distressed Assets
1774,Northern Star Resources,Australia,Materials,3.66,0.6242,8.54,15.23,0.1705464480874317,0.07309133489461359,1.7833723653395788,False,1,1,0.4541295862607339,1,0,Large Cap Stable
1777,Saudi Investment Bank,Saudi Arabia,Banking,2.62,0.4966,43.67,5.03,0.1895419847328244,0.011371651019006182,0.11518204717197161,False,1,1,0.10340186373512657,0,3,Distressed Assets
1778,F.N.B.,United States,Banking,2.59,0.4594,49.02,4.78,0.17737451737451737,0.009371685026519787,0.09751121991024071,False,1,1,0.094200724942463,0,3,Distressed Assets
1779,Microchip Technology,United States,Semiconductors,4.76,0.3088,15.63,25.22,0.06487394957983195,0.019756877799104285,1.6135636596289187,False,0,1,0.35656506287735823,1,1,High Growth Targets
1780,77 Bank,Japan,Banking,0.966,0.2379,66.8,2.2,0.24627329192546585,0.003561377245508982,0.03293413173652695,False,1,1,0.10652069401569533,0,3,Distressed Assets
1781,Yunnan Baiyao Group,China,Drugs & Biotechnology,5.53,0.6599,7.25,14.16,0.11933092224231465,0.09102068965517242,1.953103448275862,False,1,1,0.47476133441416724,1,0,Large Cap Stable
1782,Commerce Bancshares,United States,Banking,1.9,0.5414,32.37,8.12,0.2849473684210526,0.016725362990423234,0.2508495520543713,False,1,1,0.17083900297546462,1,3,Distressed Assets
1782,Elia System Operator,Belgium,Utilities,4.08,0.4556,25.98,11.09,0.11166666666666666,0.017536566589684374,0.4268668206312548,False,1,1,0.1370546574287914,0,1,High Growth Targets
1782,Keppel Ltd,Singapore,Construction,4.94,0.7035,20.27,9.12,0.14240890688259109,0.0347064627528367,0.44992599901332014,False,1,1,0.16083134765683516,0,1,High Growth Targets
1785,Mid-america Apartment Communities,United States,Diversified Financials,2.19,0.5275,11.81,18.63,0.2408675799086758,0.044665537679932255,1.5774767146486026,False,1,1,0.42970858996516376,1,0,Large Cap Stable
1786,Beijing Shougang,China,Materials,14.47,0.1141,18.17,3.71,0.007885279889426399,0.006279581728123279,0.20418271876719865,False,0,1,0.046502488400459605,0,1,High Growth Targets
1786,EasyJet,United Kingdom,Transportation,11.8,0.5729,14.8,4.89,0.04855084745762711,0.03870945945945946,0.33040540540540536,False,0,1,0.1009852038479157,0,1,High Growth Targets
1788,Jointown Pharmaceutical Group,China,Health Care Equipment & Services,20.64,0.284,14.4,3.42,0.013759689922480618,0.01972222222222222,0.2375,False,0,1,0.060892764857881136,0,1,High Growth Targets
1789,Goertek,China,Technology Hardware & Equipment,13.53,0.3816,10.83,9.96,0.0282039911308204,0.03523545706371191,0.9196675900277009,False,0,1,0.20930929728335312,1,1,High Growth Targets
1790,Alaska Air Group,United States,Transportation,12.64,0.361,19.82,5.14,0.028560126582278477,0.018213925327951564,0.2593340060544904,False,0,1,0.0705764219749901,0,1,High Growth Targets
1791,UMB Financial,United States,Banking,2.79,0.4412,50.49,6.95,0.15813620071684586,0.008738364032481679,0.13765102000396118,False,1,1,0.09428002990052325,0,3,Distressed Assets
1792,Oi,Brazil,Telecommunications Services,0.59,1.78,3.78,0.416,0.3875637098124461,0.15907668132259012,0.11005291005291006,False,1,0,0.2406667384645965,0,0,Large Cap Stable
1793,Bank of Xi'an,China,Banking,2.38,0.3447,64.1,2.11,0.14483193277310924,0.005377535101404057,0.03291731669266771,False,1,1,0.06666725048833887,0,3,Distressed Assets
1794,Zhejiang Chint Electrics,China,Capital Goods,8.41,0.5818,19.23,6.65,0.069179548156956,0.030254810192407694,0.34581383255330217,False,0,1,0.10893650985040591,0,1,High Growth Targets
1795,iM Financial Group,South Korea,Banking,3.84,0.1368,63.95,1.11,0.035625000000000004,0.0021391712275215012,0.017357310398749024,False,0,1,0.018577130570758407,0,1,High Growth Targets
1796,Bank Muscat,Oman,Banking,2.11,0.5358,37.26,4.89,0.25393364928909956,0.014380032206119164,0.13123993558776167,False,1,1,0.13357345971563983,0,3,Distressed Assets
1796,JB Financial Group,South Korea,Banking,3.05,0.4714,45.32,2.25,0.15455737704918032,0.010401588702559576,0.04964695498676081,False,1,1,0.07591297729804813,0,3,Distressed Assets
1798,Bendigo & Adelaide Bank,Australia,Banking,3.41,0.3163,63.26,3.94,0.09275659824046921,0.005000000000000001,0.06228264306038571,False,0,1,0.05155916790826483,0,3,Distressed Assets
1799,CoreWeave,United States,IT Software & Services,1.92,0.508172362,17.83,19.28,0.26467310520833337,0.0285009737521032,1.081323611890073,False,1,1,0.3335343539621893,1,3,Distressed Assets
1800,AVIC Capital,China,Business Services & Supplies,2.56,0.0276,63.05,4.19,0.01078125,0.00043774781919111815,0.06645519429024585,False,0,1,0.01777863798572562,0,1,High Growth Targets
